tariff_code,description,import_duty,import_excise,import_vagst,export_duty,unit,sitc_code,hierarchy_level,level_name,has_tax_info,page_number,extraction_method
9401.40,00 - Seats other than garden seats or     - 82115,8%,Free,15%,Free,,,2,00 - Seats other than garden seats or     - 82115,True,533,text
9401.52,00 - - Of bamboo     - 82113,8%,Free,15%,Free,,,2,00 - - Of bamboo     - 82113,True,533,text
9401.53,00 - - Of rattan     - 82113,8%,Free,15%,Free,,,2,00 - - Of rattan     - 82113,True,533,text
9401.59,00 - - Other     - 82113,8%,Free,15%,Free,,,2,00 - - Other     - 82113,True,533,text
9401.61,00 - - Upholstered     - 82116,8%,Free,15%,Free,,,2,00 - - Upholstered     - 82116,True,533,text
9401.69,00 - - Other     - 82116,8%,Free,15%,Free,,,2,00 - - Other     - 82116,True,533,text
9401.71,00 - - Upholstered     - 82117,8%,Free,15%,Free,,,2,00 - - Upholstered     - 82117,True,533,text
9401.79,00 - - Other     - 82117,8%,Free,15%,Free,,,2,00 - - Other     - 82117,True,533,text
9401.80,00 - Other seats     - 82118,8%,Free,15%,Free,,,2,00 - Other seats     - 82118,True,533,text
9401.90,00 - Parts     - 82119,8%,Free,15%,Free,,,2,00 - Parts     - 82119,True,533,text
94.02,"94.02 Medical, surgical, dental or",,,,,,,2,"94.02 Medical, surgical, dental or",False,533,text
9402.10,10 ---Dentists' chairs     - 87240,8%,Free,15%,Free,,,2,10 ---Dentists' chairs     - 87240,True,533,text
9402.10,20 ---Barbers' chairs     - 87240,8%,Free,15%,Free,,,2,20 ---Barbers' chairs     - 87240,True,533,text
9402.10,90 ---Other     - 87240,8%,Free,15%,Free,,,2,90 ---Other     - 87240,True,533,text
9402.90,00 - Other     - 87240,8%,Free,15%,Free,,,2,00 - Other     - 87240,True,533,text
94.03,94.03 Other furniture and parts,,,,,,,2,94.03 Other furniture and parts,False,534,text
9403.10,00 - Metal furniture of a kind used in     - 82131,8%,Free,15%,Free,,,2,00 - Metal furniture of a kind used in     - 82131,True,534,text
9403.20,00 - Other metal furniture     - 82139,8%,Free,15%,Free,,,2,00 - Other metal furniture     - 82139,True,534,text
9403.30,00 - Wooden furniture of a kind used     - 82151,8%,Free,15%,Free,,,2,00 - Wooden furniture of a kind used     - 82151,True,534,text
9403.40,00 - Wooden furniture of a kind used     - 82153,8%,Free,15%,Free,,,2,00 - Wooden furniture of a kind used     - 82153,True,534,text
9403.50,00 - Wooden furniture of a kind used     - 82155,8%,Free,15%,Free,,,2,00 - Wooden furniture of a kind used     - 82155,True,534,text
9403.60,00 - Other wooden furniture     - 82159,8%,Free,15%,Free,,,2,00 - Other wooden furniture     - 82159,True,534,text
9403.70,10 - - - Baby walkers or swings     - 82171,8%,Free,15%,Free,,,2,10 - - - Baby walkers or swings     - 82171,True,534,text
9403.70,90 - - - Other     - 82171,8%,Free,15%,Free,,,2,90 - - - Other     - 82171,True,534,text
9403.82,00 - - Of bamboo     - 82179,8%,Free,15%,Free,,,2,00 - - Of bamboo     - 82179,True,534,text
9403.83,00 - - Of rattan     - 82179,8%,Free,15%,Free,,,2,00 - - Of rattan     - 82179,True,534,text
9403.89,00 - - Other     - 82179,8%,Free,15%,Free,,,2,00 - - Other     - 82179,True,534,text
9403.90,00 - Parts     - 82180,8%,Free,15%,Free,,,2,00 - Parts     - 82180,True,534,text
94.04,94.04 Mattress supports; articles of,,,,,,,2,94.04 Mattress supports; articles of,False,534,text
9404.10,00 - Mattress supports     - 82121,8%,Free,15%,Free,,,2,00 - Mattress supports     - 82121,True,534,text
9404.21,"00 - - Of cellular rubber or plastics,     - 82123",8%,Free,15%,Free,,,2,"00 - - Of cellular rubber or plastics,     - 82123",True,534,text
9404.29,00 - - Of other materials     - 82125,8%,Free,15%,Free,,,2,00 - - Of other materials     - 82125,True,534,text
9404.30,00 - Sleeping bags     - 82127,8%,Free,15%,Free,,,2,00 - Sleeping bags     - 82127,True,534,text
9404.90,00 - Other     - 82129,8%,Free,15%,Free,,,2,00 - Other     - 82129,True,534,text
94.05,94.05 Lamps and lighting fittings including,,,,,,,2,94.05 Lamps and lighting fittings including,False,535,text
9405.10,00 - Chandeliers and other electric     - 81311,8%,Free,15%,Free,,,2,00 - Chandeliers and other electric     - 81311,True,535,text
9405.20,"00 - Electric table, desk, bedside or     - 81313",8%,Free,15%,Free,,,2,"00 - Electric table, desk, bedside or     - 81313",True,535,text
9405.30,00 - Lighting sets of a kind used for     - 89441,8%,Free,15%,Free,,,2,00 - Lighting sets of a kind used for     - 89441,True,535,text
9405.40,00 - Other electric lamps and lighting     - 81315,8%,Free,15%,Free,,,2,00 - Other electric lamps and lighting     - 81315,True,535,text
9405.50,00 - Non-electrical lamps and lighting     - 81317,8%,Free,15%,Free,,,2,00 - Non-electrical lamps and lighting     - 81317,True,535,text
9405.60,"00 - Illuminated signs, illuminated     - 81320",8%,Free,15%,Free,,,2,"00 - Illuminated signs, illuminated     - 81320",True,535,text
9405.91,00 - - Of glass     - 81391,8%,Free,15%,Free,,,2,00 - - Of glass     - 81391,True,535,text
9405.92,00 - - Of plastics     - 81392,8%,Free,15%,Free,,,2,00 - - Of plastics     - 81392,True,535,text
9405.99,00 - - Other     - 81399,8%,Free,15%,Free,,,2,00 - - Other     - 81399,True,535,text
94.06,94.06 Prefabricated buildings.,,,,,,,2,94.06 Prefabricated buildings.,False,535,text
9406.10,00 - Of wood     - 81100,8%,Free,15%,Free,,,2,00 - Of wood     - 81100,True,535,text
9406.90,00 - Other     - 81100,8%,Free,15%,Free,,,2,00 - Other     - 81100,True,535,text
85.26,85.26) or cordless infrared remote control devices (heading 85.43);,,,,,,,2,85.26) or cordless infrared remote control devices (heading 85.43);,False,536,text
95.03,"95.03 Tricycles, scooters, pedal cars",,,,,,,2,"95.03 Tricycles, scooters, pedal cars",False,537,text
9503.00,10 ---Wheeled toys designed to be     - 89420,20%,Free,15%,Free,,,2,10 ---Wheeled toys designed to be     - 89420,True,537,text
9503.00,20 ---Dolls representing only human     - 89420,20%,Free,15%,Free,,,2,20 ---Dolls representing only human     - 89420,True,538,text
9503.00,30 ---Parts and accessories for dolls     - 89420,20%,Free,15%,Free,,,2,30 ---Parts and accessories for dolls     - 89420,True,538,text
9503.00,90 ---Other     - 89420,20%,Free,15%,Free,,,2,90 ---Other     - 89420,True,538,text
95.04,95.04 Video game consoles and,,,,,,,2,95.04 Video game consoles and,False,538,text
9504.20,00 - Articles and accessories for     - 89433,20%,Free,15%,Free,,,2,00 - Articles and accessories for     - 89433,True,538,text
9504.30,"00 - Other games, operated by coins,     - 89435",20%,Free,15%,Free,,,2,"00 - Other games, operated by coins,     - 89435",True,538,text
9504.40,00 - Playing cards     pkt 89437,20%,Free,15%,Free,,,2,00 - Playing cards     pkt 89437,True,538,text
9504.50,00 -Video game consoles and     89431,20%,Free,15%,Free,,,2,00 -Video game consoles and     89431,True,538,text
9504.90,10,,,,,,,2,10,False,538,text
9504.90,90 ---Other     89439,20%,Free,15%,Free,,,2,90 ---Other     89439,True,538,text
95.05,"95.05 Festive, carnival or other",,,,,,,2,"95.05 Festive, carnival or other",False,538,text
9505.10,00 - Articles for Christmas festivities     - 89445,20%,Free,15%,Free,,,2,00 - Articles for Christmas festivities     - 89445,True,538,text
9505.90,10 ---Electronic games     - 89449,20%,Free,15%,Free,,,2,10 ---Electronic games     - 89449,True,538,text
9505.90,90 ---Other     - 89449,20%,Free,15%,Free,,,2,90 ---Other     - 89449,True,538,text
95.06,95.06 Articles and equipment for general,,,,,,,2,95.06 Articles and equipment for general,False,538,text
9506.11,00 - - Skis     - 89473,8%,Free,15%,Free,,,2,00 - - Skis     - 89473,True,539,text
9506.12,00 - - Ski-fastenings (ski-bindings)     - 89473,8%,Free,15%,Free,,,2,00 - - Ski-fastenings (ski-bindings)     - 89473,True,539,text
9506.19,00 - - Other     - 89473,8%,Free,15%,Free,,,2,00 - - Other     - 89473,True,539,text
9506.21,00 - - Sailboards     - 89474,8%,Free,15%,Free,,,2,00 - - Sailboards     - 89474,True,539,text
9506.29,10 ---Scuba diving equipment     - 89474,8%,Free,15%,Free,,,2,10 ---Scuba diving equipment     - 89474,True,539,text
9506.29,90 ---Other     - 89474,8%,Free,15%,Free,,,2,90 ---Other     - 89474,True,539,text
9506.31,"00 - - Clubs, complete     - 89475",8%,Free,15%,Free,,,2,"00 - - Clubs, complete     - 89475",True,539,text
9506.32,00 - - Balls     - 89475,8%,Free,15%,Free,,,2,00 - - Balls     - 89475,True,539,text
9506.39,00 - - Other     - 89475,8%,Free,15%,Free,,,2,00 - - Other     - 89475,True,539,text
9506.40,00 - Articles and equipment for table     - 89479,8%,Free,15%,Free,,,2,00 - Articles and equipment for table     - 89479,True,539,text
9506.51,"00 - - Lawn-tennis rackets, whether or     - 89476",8%,Free,15%,Free,,,2,"00 - - Lawn-tennis rackets, whether or     - 89476",True,539,text
9506.59,00 - - Other     - 89476,8%,Free,15%,Free,,,2,00 - - Other     - 89476,True,539,text
9506.61,00 - - Lawn-tennis balls     - 89479,8%,Free,15%,Free,,,2,00 - - Lawn-tennis balls     - 89479,True,539,text
9506.62,00 - - Inflatable     - 89479,8%,Free,15%,Free,,,2,00 - - Inflatable     - 89479,True,539,text
9506.69,00 - - Other     - 89479,8%,Free,15%,Free,,,2,00 - - Other     - 89479,True,539,text
9506.70,"00 - Ice skates and roller skates,     - 89472",8%,Free,15%,Free,,,2,"00 - Ice skates and roller skates,     - 89472",True,539,text
9506.91,00 - - Articles and equipment general     - 89478,8%,Free,15%,Free,,,2,00 - - Articles and equipment general     - 89478,True,539,text
9506.99,"10 ---Hockey sticks, cricket bats and     - 89479",8%,Free,15%,Free,,,2,"10 ---Hockey sticks, cricket bats and     - 89479",True,540,text
9506.99,20 ---Swimming pools and spa baths     - 89479,8%,Free,15%,Free,,,2,20 ---Swimming pools and spa baths     - 89479,True,540,text
9506.99,30 ---Children's playground equipment     89479,8%,Free,15%,Free,,,2,30 ---Children's playground equipment     89479,True,540,text
9506.99,40 ---Protective equipment for sports     89479,8%,Free,15%,Free,,,2,40 ---Protective equipment for sports     89479,True,540,text
9506.99,90 ---Other     - 89479,8%,Free,15%,Free,,,2,90 ---Other     - 89479,True,540,text
95.07,"95.07 Fishing rods, fish-hooks and",,,,,,,2,"95.07 Fishing rods, fish-hooks and",False,540,text
97.05,97.05) and similar hunting or,,,,,,,2,97.05) and similar hunting or,False,540,text
9507.10,00 - Fishing rods     - 89471,5%,Free,15%,Free,,,2,00 - Fishing rods     - 89471,True,540,text
9507.20,"00 - Fish-hooks, whether or not snelled     - 89471",5%,Free,15%,Free,,,2,"00 - Fish-hooks, whether or not snelled     - 89471",True,540,text
9507.30,00 - Fishing reels     - 89471,5%,Free,15%,Free,,,2,00 - Fishing reels     - 89471,True,540,text
9507.90,"10 ---Linefishing tackle, including fish     - 89471",5%,Free,15%,Free,,,2,"10 ---Linefishing tackle, including fish     - 89471",True,540,text
9507.90,90 ---Other     - 89471,5%,Free,15%,Free,,,2,90 ---Other     - 89471,True,540,text
95.08,"95.08 Roundabouts, swings, shooting",,,,,,,2,"95.08 Roundabouts, swings, shooting",False,540,text
9508.10,00 - Travelling circuses and travelling     - 89460,20%,Free,15%,Free,,,2,00 - Travelling circuses and travelling     - 89460,True,540,text
9508.90,00 - Other     - 89460,20%,Free,15%,Free,,,2,00 - Other     - 89460,True,540,text
96.01,"96.01 to 96.06 and 96.15 include articles in which natural or cultured pearls, precious or semi-precious stones",,,,,,,2,"96.01 to 96.06 and 96.15 include articles in which natural or cultured pearls, precious or semi-precious stones",False,541,text
96.01,"96.01 Worked ivory, bone, tortoise-shell,",,,,,,,2,"96.01 Worked ivory, bone, tortoise-shell,",False,542,text
9601.10,00 - Worked ivory and articles of ivory     - 89911,20%,Free,15%,Free,,,2,00 - Worked ivory and articles of ivory     - 89911,True,542,text
9601.90,10 ---Worked shells and articles     - 89911,20%,Free,15%,Free,,,2,10 ---Worked shells and articles     - 89911,True,542,text
9601.90,20 ---Worked coral and articles thereof     - 89911,20%,Free,15%,Free,,,2,20 ---Worked coral and articles thereof     - 89911,True,542,text
9601.90,90 ---Other     - 89911,20%,Free,15%,Free,,,2,90 ---Other     - 89911,True,542,text
9602.00,0 Worked vegetable or mineral     - 89919,20%,Free,15%,Free,,,2,0 Worked vegetable or mineral     - 89919,True,542,text
96.03,"96.03 Brooms, brushes (including",,,,,,,2,"96.03 Brooms, brushes (including",False,542,text
9603.10,"00 - Brooms and brushes, consisting     - 89972",20%,Free,15%,Free,,,2,"00 - Brooms and brushes, consisting     - 89972",True,542,text
9603.21,"00 - - Tooth brushes, including     - 89972",8%,Free,15%,Free,,,2,"00 - - Tooth brushes, including     - 89972",True,542,text
9603.29,00 - - Other     - 89972,20%,Free,15%,Free,,,2,00 - - Other     - 89972,True,542,text
9603.30,"00 - Artists' brushes, writing brushes     - 89972",20%,Free,15%,Free,,,2,"00 - Artists' brushes, writing brushes     - 89972",True,543,text
9603.40,"00 - Paint, distemper, varnish or     - 89972",20%,Free,15%,Free,,,2,"00 - Paint, distemper, varnish or     - 89972",True,543,text
9603.50,00 - Other brushes constituting parts     - 89972,20%,Free,15%,Free,,,2,00 - Other brushes constituting parts     - 89972,True,543,text
9603.90,00 - Other     - 89972,20%,Free,15%,Free,,,2,00 - Other     - 89972,True,543,text
9604.00,00 Hand sieves and hand riddles.     - 89981,20%,Free,15%,Free,,,2,00 Hand sieves and hand riddles.     - 89981,True,543,text
9605.00,"00 Travel sets for personal toilet,     - 83130",20%,Free,15%,Free,,,2,"00 Travel sets for personal toilet,     - 83130",True,543,text
96.06,"96.06 Buttons, press-fasteners, snap-",,,,,,,2,"96.06 Buttons, press-fasteners, snap-",False,543,text
9606.10,"00 - Press-fasteners, snap-fasteners     - 89983",20%,Free,15%,Free,,,2,"00 - Press-fasteners, snap-fasteners     - 89983",True,543,text
9606.21,"00 - - Of plastics, not covered with     - 89983",20%,Free,15%,Free,,,2,"00 - - Of plastics, not covered with     - 89983",True,543,text
9606.22,"00 - - Of base metal, not covered with     - 89983",20%,Free,15%,Free,,,2,"00 - - Of base metal, not covered with     - 89983",True,543,text
9606.29,10 ---Of shells     - 89983,20%,Free,15%,Free,,,2,10 ---Of shells     - 89983,True,543,text
9606.29,20 ---Other     - 89983,20%,Free,15%,Free,,,2,20 ---Other     - 89983,True,543,text
9606.30,00 - Button moulds and other parts of     - 89984,20%,Free,15%,Free,,,2,00 - Button moulds and other parts of     - 89984,True,543,text
96.07,96.07 Slide fasteners and parts thereof.,,,,,,,2,96.07 Slide fasteners and parts thereof.,False,543,text
9607.11,00 - - Fitted with chain scoops of base     - 88985,20%,Free,15%,Free,,,2,00 - - Fitted with chain scoops of base     - 88985,True,543,text
9607.19,00 - - Other     - 88985,20%,Free,15%,Free,,,2,00 - - Other     - 88985,True,543,text
9607.20,00 - Parts     - 89986,20%,Free,15%,Free,,,2,00 - Parts     - 89986,True,543,text
96.08,96.08 Ball point pens; felt tipped and,,,,,,,2,96.08 Ball point pens; felt tipped and,False,544,text
9608.10,00 - Ball point pens     - 89521,20%,Free,15%,Free,,,2,00 - Ball point pens     - 89521,True,544,text
9608.20,00 - Felt tipped and other porous-tipped     - 89521,20%,Free,15%,Free,,,2,00 - Felt tipped and other porous-tipped     - 89521,True,544,text
9608.30,"00 - Fountain pens, stylograph pens     - 89521",20%,Free,15%,Free,,,2,"00 - Fountain pens, stylograph pens     - 89521",True,544,text
9608.40,00 - Propelling or sliding pencils     - 89521,20%,Free,15%,Free,,,2,00 - Propelling or sliding pencils     - 89521,True,544,text
9608.50,00 - Sets of articles from two or more     - 89521,20%,Free,15%,Free,,,2,00 - Sets of articles from two or more     - 89521,True,544,text
9608.60,"00 - Refills for ball point pens,     - 89521",20%,Free,15%,Free,,,2,"00 - Refills for ball point pens,     - 89521",True,544,text
9608.91,00 - - Pen nibs and nib points     - 89522,20%,Free,15%,Free,,,2,00 - - Pen nibs and nib points     - 89522,True,544,text
9608.99,00 - - Other     - 89521,20%,Free,15%,Free,,,2,00 - - Other     - 89521,True,544,text
96.09,96.09 Pencils (other than pencils of heading,,,,,,,2,96.09 Pencils (other than pencils of heading,False,544,text
96.08,"96.08), crayons, pencil leads, pastels,",,,,,,,2,"96.08), crayons, pencil leads, pastels,",False,544,text
9609.10,"00 - Pencils and crayons, with leads     - 89523",20%,Free,15%,Free,,,2,"00 - Pencils and crayons, with leads     - 89523",True,544,text
9609.20,"00 - Pencil leads, black or coloured     - 89523",20%,Free,15%,Free,,,2,"00 - Pencil leads, black or coloured     - 89523",True,544,text
9609.90,00 - Other     - 89523,20%,Free,15%,Free,,,2,00 - Other     - 89523,True,544,text
9610.00,"00 Slates and boards, with writing or     - 89592",8%,Free,15%,Free,,,2,"00 Slates and boards, with writing or     - 89592",True,544,text
9611.00,"00 Date, sealing or numbering stamps,     - 89593",8%,Free,15%,Free,,,2,"00 Date, sealing or numbering stamps,     - 89593",True,544,text
96.12,"96.12 Typewriter or similar ribbons, inked",,,,,,,2,"96.12 Typewriter or similar ribbons, inked",False,544,text
9612.10,00 - Ribbons     - 89594,8%,Free,15%,Free,,,2,00 - Ribbons     - 89594,True,545,text
9612.20,00 - Ink-pads     - 89594,8%,Free,15%,Free,,,2,00 - Ink-pads     - 89594,True,545,text
96.13,96.13 Cigarette lighters and other,,,,,,,2,96.13 Cigarette lighters and other,False,545,text
